,gloss_bbox,gloss_instance_id,gloss_split,gloss_video_id,gloss
7791,"[36, 13, 259, 240]",5,train,12114,compare
7792,"[466, 66, 1654, 1080]",6,train,12115,compare
7793,"[113, 19, 522, 480]",7,train,12116,compare
7794,"[1, 0, 303, 240]",8,val,12117,compare
7795,"[48, 12, 248, 192]",9,test,12118,compare
7801,"[181, 42, 504, 400]",3,val,12231,complex
7802,"[155, 16, 504, 370]",4,train,65388,complex
7803,"[159, 19, 503, 370]",5,train,65389,complex
7805,"[60, 7, 243, 180]",7,train,12223,complex
7806,"[577, 57, 1673, 1080]",9,val,12225,complex
7807,"[75, 12, 581, 480]",10,test,12226,complex
7808,"[73, 0, 551, 480]",11,test,12227,complex
7809,"[30, 7, 246, 192]",12,train,12228,complex
7812,"[205, 59, 566, 400]",2,train,12879,contact
7813,"[179, 19, 496, 370]",3,val,65399,contact
7815,"[22, 0, 300, 240]",5,train,12871,contact
7816,"[50, 0, 256, 240]",6,train,12872,contact
7817,"[659, 39, 1510, 1080]",7,train,12873,contact
7818,"[111, 22, 529, 480]",8,val,12874,contact
7819,"[62, 11, 265, 240]",9,test,12875,contact
7820,"[99, 20, 206, 192]",10,test,12876,contact
7821,"[91, 17, 211, 192]",11,train,12877,contact
7826,"[187, 63, 541, 400]",4,train,12977,continue
7827,"[51, 5, 256, 240]",5,train,12968,continue
7828,"[405, 56, 815, 720]",6,train,12969,continue
7829,"[595, 62, 1655, 1080]",7,train,12970,continue
7830,"[93, 19, 532, 480]",8,val,12971,continue
7831,"[50, 12, 247, 240]",9,test,12972,continue
7832,"[85, 14, 229, 192]",10,test,12973,continue
7836,"[169, 56, 536, 400]",2,train,13320,corner
7837,"[179, 18, 498, 370]",3,val,65407,corner
7838,"[51, 13, 265, 240]",4,train,13312,corner
7839,"[105, 27, 561, 480]",5,train,13313,corner
7840,"[22, 3, 263, 240]",6,train,13314,corner
7841,"[25, 3, 263, 240]",7,train,13315,corner
7842,"[71, 14, 213, 192]",8,val,13316,corner
7848,"[168, 54, 525, 400]",2,test,13358,correct
7849,"[166, 14, 522, 370]",3,val,65410,correct
7850,"[163, 54, 523, 400]",4,val,13359,correct
7851,"[93, 32, 233, 240]",5,train,13350,correct
7852,"[500, 46, 1574, 1080]",6,train,13351,correct
7853,"[126, 24, 523, 480]",7,train,13352,correct
7854,"[129, 0, 498, 480]",8,train,13353,correct
7855,"[63, 20, 204, 192]",9,train,13354,correct
7856,"[86, 15, 214, 192]",10,train,13355,correct
7857,"[63, 11, 215, 192]",11,train,13356,correct
7862,"[174, 64, 545, 400]",4,train,14385,curse
7863,"[72, 16, 247, 240]",5,val,14375,curse
7864,"[109, 28, 557, 480]",6,train,14376,curse
7865,"[43, 20, 451, 360]",7,train,14377,curse
7866,"[66, 15, 223, 192]",8,train,14378,curse
7867,"[72, 14, 225, 192]",9,train,14379,curse
7868,"[79, 17, 236, 192]",10,train,14380,curse
7874,"[41, 0, 261, 240]",4,train,14835,dead
7875,"[176, 61, 569, 400]",5,train,14845,dead
7876,"[427, 55, 827, 720]",6,train,14836,dead
7877,"[141, 21, 554, 480]",7,train,14837,dead
7878,"[85, 0, 486, 360]",8,val,14838,dead
7879,"[70, 15, 213, 192]",9,test,14839,dead
7884,"[190, 63, 546, 400]",2,train,15430,demand
7885,"[150, 34, 483, 370]",3,val,65458,demand
7887,"[95, 9, 241, 180]",5,train,15422,demand
7888,"[56, 17, 236, 240]",6,train,15423,demand
7889,"[480, 49, 1678, 1080]",7,train,15424,demand
7890,"[765, 42, 1654, 1080]",8,val,15425,demand
7891,"[125, 24, 526, 480]",9,test,15426,demand
7892,"[99, 13, 566, 480]",10,test,15427,demand
7893,"[68, 13, 261, 192]",11,train,15428,demand
7896,"[184, 57, 542, 400]",2,train,15610,depend
7897,"[153, 16, 486, 370]",3,val,65465,depend
7898,"[53, 0, 255, 240]",4,train,15601,depend
7899,"[536, 41, 1697, 1080]",5,train,15602,depend
7900,"[95, 16, 587, 480]",6,train,15603,depend
7901,"[46, 0, 588, 480]",7,train,15604,depend
7902,"[51, 0, 580, 480]",8,val,15605,depend
7903,"[66, 14, 215, 192]",9,test,15606,depend
7904,"[71, 12, 216, 192]",10,test,15607,depend
7906,"[175, 16, 500, 370]",0,test,65467,desert
7907,"[70, 25, 206, 192]",2,train,15728,desert
7910,"[28, 0, 278, 240]",5,val,15721,desert
7913,"[175, 56, 541, 400]",8,train,15732,desert
7914,"[46, 9, 253, 240]",10,train,15723,desert
7915,"[386, 53, 829, 720]",11,train,15724,desert
7916,"[84, 16, 515, 480]",12,train,15725,desert
7917,"[4, 0, 315, 240]",13,train,15726,desert
7920,"[172, 60, 544, 400]",2,train,15781,desk
7921,"[73, 33, 247, 240]",3,val,15772,desk
7922,"[389, 57, 820, 720]",4,train,15773,desk
7923,"[558, 75, 1619, 1080]",5,train,15774,desk
7924,"[92, 19, 561, 480]",6,train,15775,desk
7925,"[65, 18, 213, 192]",7,train,15776,desk
7932,"[197, 60, 548, 400]",2,train,15941,develop
7933,"[165, 12, 494, 370]",3,val,65472,develop
7934,"[165, 16, 488, 370]",4,train,65473,develop
7935,"[77, 10, 241, 180]",5,train,15933,develop
7936,"[77, 36, 241, 240]",6,train,15934,develop
7937,"[605, 51, 1568, 1079]",7,train,15935,develop
7938,"[120, 29, 523, 480]",8,val,15936,develop
7939,"[54, 0, 539, 480]",9,test,15937,develop
7940,"[79, 12, 222, 192]",10,test,15938,develop
7943,"[73, 18, 207, 192]",1,train,16131,dictionary
7946,"[185, 61, 541, 400]",4,train,16134,dictionary
7947,"[85, 10, 241, 180]",5,train,16124,dictionary
7948,"[45, 2, 252, 240]",6,train,16125,dictionary
7949,"[423, 56, 811, 720]",7,train,16126,dictionary
7950,"[144, 26, 521, 480]",8,val,16127,dictionary
7951,"[126, 0, 526, 360]",9,test,16128,dictionary
7952,"[140, 0, 507, 360]",10,test,16129,dictionary
7953,"[66, 9, 266, 240]",11,train,16130,dictionary
7955,"[397, 34, 924, 717]",1,train,69299,doll
7958,"[189, 66, 544, 400]",4,train,17153,doll
7959,"[149, 15, 455, 370]",5,train,65510,doll
7960,"[39, 0, 278, 240]",6,train,17144,doll
7962,"[368, 10, 813, 480]",8,val,17145,doll
7963,"[68, 8, 547, 480]",9,test,17146,doll
7964,"[83, 17, 225, 192]",12,test,17149,doll
7966,"[214, 36, 476, 370]",0,train,65554,duty
7969,"[68, 35, 239, 240]",3,val,18058,duty
7970,"[198, 61, 544, 400]",4,train,18068,duty
7971,"[63, 13, 564, 480]",5,train,18059,duty
7972,"[128, 8, 490, 360]",6,train,18060,duty
7973,"[56, 10, 227, 192]",7,train,18061,duty
7979,"[588, 106, 1599, 1080]",1,train,18275,easter
7980,"[104, 11, 556, 480]",2,train,18276,easter
7981,"[52, 17, 276, 240]",3,val,18277,easter
7982,"[6, 0, 638, 360]",4,train,18278,easter
7983,"[85, 24, 207, 192]",5,train,18279,easter
7984,"[85, 24, 209, 192]",6,train,18280,easter
7985,"[165, 4, 495, 370]",8,train,65599,easter
7988,"[48, 0, 261, 240]",13,test,18272,easter
7989,"[414, 57, 813, 720]",14,train,18273,easter
7991,"[73, 1, 218, 192]",2,train,18528,egypt
7994,"[157, 8, 472, 370]",5,train,65609,egypt
7997,"[175, 53, 555, 400]",8,train,18532,egypt
7998,"[42, 0, 252, 240]",9,val,18522,egypt
7999,"[351, 50, 832, 720]",10,test,18523,egypt
8000,"[460, 134, 1367, 1063]",11,test,18524,egypt
8001,"[83, 6, 558, 480]",13,train,18526,egypt
8005,"[69, 0, 561, 480]",3,val,18792,elevator
8006,"[29, 0, 605, 480]",4,train,18793,elevator
8007,"[81, 24, 196, 192]",7,train,18796,elevator
8008,"[165, 20, 463, 370]",9,train,65621,elevator
8009,"[70, 0, 246, 240]",10,train,18788,elevator
8011,"[185, 54, 541, 400]",14,test,18801,elevator
8012,"[394, 54, 808, 720]",16,test,18790,elevator
8013,"[125, 10, 577, 480]",17,train,18791,elevator
8014,"[583, 75, 1636, 1078]",1,train,18873,email
8015,"[82, 6, 565, 480]",2,train,18875,email
8016,"[61, 0, 307, 240]",3,train,18876,email
8017,"[166, 10, 475, 370]",4,val,65625,email
8018,"[16, 0, 311, 240]",5,train,18877,email
8020,"[80, 17, 255, 240]",7,train,18871,email
8021,"[16, 0, 311, 240]",8,train,18878,email
8022,"[62, 13, 223, 192]",9,val,18879,email
8023,"[74, 8, 215, 192]",10,test,18880,email
8029,"[4, 0, 241, 240]",3,val,19109,end
8030,"[183, 53, 539, 400]",4,train,19119,end
8031,"[669, 38, 1665, 1080]",5,train,19110,end
8032,"[63, 8, 596, 480]",6,train,19111,end
8033,"[74, 12, 263, 240]",7,train,19112,end
8034,"[74, 11, 269, 240]",8,val,19113,end
8035,"[71, 9, 219, 192]",9,test,19114,end
8036,"[74, 7, 221, 192]",10,test,19115,end
8041,"[222, 45, 488, 400]",3,val,19335,enter
8042,"[59, 0, 256, 240]",4,train,19326,enter
8043,"[187, 17, 529, 414]",5,train,19327,enter
8044,"[76, 0, 605, 480]",6,train,19328,enter
8045,"[70, 0, 562, 480]",7,train,19329,enter
8046,"[59, 22, 229, 192]",8,val,19330,enter
8051,"[60, 4, 213, 192]",1,train,19692,europe
8054,"[41, 0, 252, 240]",4,train,19685,europe
8056,"[161, 54, 569, 400]",6,train,19695,europe
8057,"[389, 57, 823, 720]",7,train,19686,europe
8058,"[477, 42, 1559, 1078]",8,val,19687,europe
8059,"[554, 43, 1559, 1071]",9,test,19688,europe
8060,"[57, 9, 585, 480]",10,test,19689,europe
8061,"[32, 27, 276, 240]",11,train,19690,europe
8066,"[164, 29, 506, 370]",4,train,65647,event
8067,"[53, 0, 249, 240]",5,val,19760,event
8068,"[179, 55, 564, 400]",6,train,19770,event
8069,"[36, 0, 284, 240]",7,train,19761,event
8070,"[107, 4, 616, 480]",8,train,19762,event
8071,"[31, 0, 588, 480]",9,train,19763,event
8072,"[67, 13, 230, 192]",11,train,19765,event
8073,"[58, 16, 218, 192]",12,train,19766,event
8075,"[24, 0, 575, 480]",1,train,20144,exchange
8076,"[53, 10, 216, 192]",2,train,20145,exchange
8077,"[59, 11, 215, 192]",3,val,20146,exchange
8078,"[52, 8, 224, 192]",4,train,20147,exchange
8080,"[213, 49, 508, 400]",6,train,20149,exchange
8081,"[24, 0, 296, 240]",8,val,20139,exchange
8082,"[643, 59, 1743, 1080]",10,test,20141,exchange
8083,"[690, 89, 1709, 1080]",11,test,20142,exchange
8084,"[35, 13, 603, 480]",12,train,20143,exchange
8087,"[179, 56, 551, 400]",2,train,20386,experience
8088,"[180, 16, 479, 369]",3,val,65659,experience
8089,"[80, 11, 243, 180]",4,train,20378,experience
8091,"[79, 13, 234, 240]",6,train,20379,experience
8092,"[39, 0, 538, 480]",7,train,20380,experience
8093,"[161, 29, 556, 480]",8,val,20381,experience
8094,"[60, 0, 559, 480]",9,test,20382,experience
8095,"[57, 20, 208, 192]",10,test,20383,experience
8098,"[43, 0, 543, 480]",1,train,20703,face
8099,"[61, 9, 209, 192]",4,train,20706,face
8101,"[155, 26, 463, 370]",7,train,65668,face
8102,"[145, 29, 462, 370]",8,train,65669,face
8103,"[60, 13, 231, 240]",9,train,20699,face
8105,"[231, 32, 483, 400]",12,val,20711,face
8106,"[582, 46, 1579, 1067]",13,test,20700,face
8107,"[614, 46, 1551, 1069]",14,test,20701,face
8108,"[86, 5, 545, 480]",15,train,20702,face
8111,"[224, 35, 478, 400]",2,train,20801,fail
8112,"[52, 21, 490, 370]",3,val,65672,fail
8113,"[59, 0, 248, 240]",4,train,20793,fail
8114,"[447, 48, 1574, 1080]",5,train,20794,fail
8115,"[73, 18, 552, 480]",6,train,20795,fail
8116,"[58, 4, 256, 240]",7,train,20796,fail
8117,"[70, 16, 203, 192]",8,val,20797,fail
8123,"[212, 37, 481, 400]",2,train,21417,feed
8124,"[533, 70, 1573, 1080]",3,val,21408,feed
8125,"[91, 12, 554, 480]",4,train,21409,feed
8126,"[57, 18, 263, 240]",5,train,21410,feed
8127,"[89, 19, 219, 192]",6,train,21411,feed
8128,"[82, 16, 214, 192]",7,train,21412,feed
8129,"[74, 16, 221, 192]",8,val,21413,feed
8134,"[83, 17, 231, 192]",1,train,21557,few
8137,"[51, 0, 246, 240]",5,train,21551,few
8141,"[214, 39, 467, 400]",9,val,21563,few
8142,"[426, 54, 810, 720]",10,test,21552,few
8143,"[101, 7, 549, 480]",12,test,21554,few
8144,"[123, 0, 549, 480]",13,train,21555,few
8147,"[155, 44, 540, 400]",2,train,22280,flag
8148,"[160, 15, 460, 370]",3,val,65739,flag
8149,"[63, 12, 227, 180]",4,train,22272,flag
8151,"[44, 0, 270, 240]",6,train,22273,flag
8152,"[101, 0, 542, 480]",7,train,22274,flag
8153,"[71, 1, 570, 480]",8,val,22275,flag
8154,"[91, 13, 223, 192]",9,test,22276,flag
8158,"[355, 38, 930, 719]",1,train,69330,food
8161,"[49, 3, 249, 240]",4,train,22743,food
8162,"[237, 16, 523, 414]",5,train,22744,food
8163,"[268, 8, 594, 360]",6,train,22745,food
8164,"[109, 16, 537, 480]",7,train,22746,food
8165,"[65, 0, 564, 480]",8,val,22747,food
8166,"[82, 4, 212, 192]",9,test,22748,food
8168,"[193, 55, 546, 400]",11,train,22750,food
8171,"[155, 52, 538, 400]",2,train,23000,for
8172,"[110, 12, 458, 370]",3,val,65756,for
8173,"[480, 46, 1649, 1080]",4,train,22993,for
8175,"[24, 9, 550, 480]",6,train,22994,for
8176,"[69, 0, 561, 480]",7,train,22995,for
8177,"[40, 10, 214, 192]",8,val,22996,for
8181,"[54, 0, 270, 240]",0,test,23042,form
8182,"[61, 0, 284, 240]",1,train,23047,form
8183,"[52, 11, 223, 192]",3,train,23049,form
8184,"[73, 24, 215, 192]",4,test,23050,form
8185,"[81, 23, 217, 192]",5,train,23051,form
8188,"[178, 50, 542, 400]",9,train,23055,form
8189,"[170, 45, 535, 400]",10,train,23056,form
8190,"[649, 66, 1731, 1080]",11,train,23043,form
8191,"[71, 2, 589, 480]",13,val,23045,form
8192,"[78, 7, 575, 480]",14,val,23046,form
8195,"[223, 42, 526, 400]",2,train,23451,freeze
8196,"[155, 18, 510, 370]",3,val,65779,freeze
8197,"[84, 11, 232, 180]",4,train,23442,freeze
8198,"[63, 15, 270, 240]",5,train,23443,freeze
8199,"[570, 51, 1821, 1080]",6,train,23444,freeze
8200,"[44, 9, 570, 480]",7,train,23445,freeze
8201,"[56, 0, 586, 480]",8,val,23446,freeze
8202,"[60, 7, 571, 480]",9,test,23447,freeze
8203,"[85, 17, 235, 190]",10,test,23448,freeze
8207,"[42, 8, 281, 240]",2,train,23546,friday
8208,"[81, 7, 216, 192]",4,val,23548,friday
8210,"[151, 18, 451, 370]",7,train,65781,friday
8213,"[62, 0, 250, 240]",12,val,23542,friday
8214,"[402, 52, 811, 720]",13,test,23543,friday
8215,"[521, 8, 1364, 1080]",14,test,23544,friday
8216,"[127, 15, 542, 480]",15,train,23545,friday
8219,"[175, 50, 562, 400]",4,train,23673,front
8220,"[153, 17, 457, 370]",5,val,65786,front
8221,"[18, 0, 251, 240]",6,train,23664,front
8223,"[299, 50, 797, 720]",8,train,23665,front
8224,"[511, 67, 1613, 1080]",9,train,23666,front
8225,"[399, 0, 1356, 1080]",10,val,23667,front
8226,"[16, 0, 574, 480]",11,test,23668,front
8227,"[0, 0, 572, 480]",12,test,23669,front
8228,"[46, 3, 223, 192]",13,train,23670,front
8231,"[157, 0, 548, 400]",2,train,24589,giraffe
8232,"[137, 26, 472, 370]",3,val,65816,giraffe
8234,"[52, 0, 248, 240]",5,train,24581,giraffe
8235,"[194, 14, 520, 414]",6,train,24582,giraffe
8236,"[622, 67, 1533, 1080]",7,train,24583,giraffe
8237,"[19, 0, 549, 480]",8,val,24584,giraffe
8238,"[68, 0, 573, 480]",9,test,24585,giraffe
8239,"[64, 0, 223, 192]",10,test,24586,giraffe
8243,"[207, 39, 507, 400]",2,train,24922,god
8244,"[130, 31, 475, 370]",3,val,65832,god
8245,"[80, 37, 250, 240]",4,train,24914,god
8247,"[424, 53, 833, 720]",6,train,24915,god
8248,"[686, 77, 1674, 1080]",7,train,24916,god
8249,"[69, 12, 546, 480]",8,val,24917,god
8250,"[72, 5, 546, 480]",9,test,24918,god
8251,"[78, 0, 221, 192]",10,test,24919,god
8254,"[32, 16, 241, 192]",1,train,25378,grammar
8256,"[158, 38, 506, 370]",3,val,65845,grammar
8257,"[144, 58, 570, 400]",4,train,25380,grammar
8258,"[21, 3, 320, 180]",5,train,25371,grammar
8259,"[59, 9, 258, 240]",6,train,25372,grammar
8260,"[318, 68, 1779, 1080]",7,train,25373,grammar
8261,"[340, 89, 1593, 1080]",8,val,25374,grammar
8262,"[58, 35, 598, 480]",9,test,25375,grammar
8263,"[22, 0, 309, 240]",10,test,25376,grammar
8264,"[55, 9, 214, 192]",11,train,25377,grammar
8267,"[155, 51, 519, 400]",2,train,25413,grandfather
8268,"[97, 29, 488, 370]",3,val,65846,grandfather
8269,"[23, 3, 235, 240]",4,train,25406,grandfather
8271,"[156, 7, 517, 414]",6,train,25407,grandfather
8272,"[94, 13, 834, 480]",7,train,25408,grandfather
8273,"[69, 0, 543, 480]",8,val,25409,grandfather
8274,"[54, 8, 595, 480]",9,test,25410,grandfather
8275,"[79, 0, 218, 192]",10,test,25411,grandfather
8277,"[275, 40, 1042, 720]",0,train,69352,great
8278,"[68, 35, 257, 240]",1,train,25621,great
8279,"[370, 1, 1770, 1079]",2,train,25624,great
8280,"[560, 135, 1789, 1080]",3,val,25625,great
8281,"[59, 7, 596, 480]",5,train,25627,great
8282,"[106, 0, 541, 360]",6,train,25628,great
8283,"[37, 15, 243, 192]",9,train,25631,great
8286,"[157, 55, 535, 400]",15,test,25637,great
8287,"[596, 94, 1642, 1080]",16,test,25622,great
8288,"[631, 129, 1705, 1080]",17,train,25623,great
8292,"[201, 40, 479, 400]",3,val,25651,greece
8293,"[134, 37, 485, 370]",4,train,65853,greece
8294,"[25, 0, 252, 240]",5,train,25642,greece
8296,"[500, 115, 1417, 1076]",8,train,25644,greece
8297,"[147, 13, 518, 480]",9,val,25645,greece
8298,"[107, 3, 599, 480]",10,test,25646,greece
8299,"[86, 8, 218, 192]",11,test,25647,greece
8300,"[53, 2, 219, 192]",12,train,25648,greece
8301,"[179, 10, 468, 370]",0,train,65864,guess
8302,"[110, 27, 501, 480]",1,train,25920,guess
8303,"[48, 4, 252, 240]",2,train,25917,guess
8306,"[709, 63, 1540, 1080]",5,train,25918,guess
8307,"[73, 2, 597, 480]",6,train,25921,guess
8308,"[73, 13, 220, 192]",7,train,25922,guess
8312,"[225, 43, 478, 400]",11,train,25926,guess
8315,"[156, 61, 611, 400]",2,train,25984,guitar
8316,"[184, 7, 559, 370]",3,val,65867,guitar
8318,"[62, 2, 258, 240]",5,train,25976,guitar
8319,"[374, 54, 879, 720]",6,train,25977,guitar
8320,"[721, 76, 1698, 1080]",7,train,25978,guitar
8321,"[67, 12, 592, 480]",8,val,25979,guitar
8322,"[37, 11, 289, 240]",9,test,25980,guitar
8323,"[11, 0, 298, 240]",10,test,25981,guitar
8324,"[62, 18, 263, 192]",11,train,25982,guitar
8326,"[123, 17, 653, 540]",1,train,26315,hammer
8327,"[49, 13, 269, 240]",2,train,26316,hammer
8328,"[51, 18, 222, 192]",3,val,26317,hammer
8331,"[197, 36, 467, 370]",8,train,65875,hammer
8334,"[166, 52, 563, 400]",14,test,26326,hammer
8335,"[49, 5, 248, 240]",15,test,26313,hammer
8336,"[372, 57, 814, 720]",16,train,26314,hammer
8339,"[168, 52, 561, 400]",2,train,27159,helicopter
8340,"[145, 14, 475, 370]",3,val,65888,helicopter
8342,"[14, 0, 280, 240]",5,train,27151,helicopter
8343,"[46, 44, 247, 240]",6,train,27152,helicopter
8344,"[623, 73, 1648, 1080]",7,train,27153,helicopter
8345,"[584, 73, 1528, 1080]",8,val,27154,helicopter
8346,"[55, 9, 589, 480]",9,test,27155,helicopter
8347,"[68, 0, 565, 477]",10,test,27156,helicopter
8348,"[55, 15, 228, 192]",11,train,27157,helicopter
8350,"[137, 53, 542, 400]",1,train,27417,high
8351,"[106, 29, 488, 370]",2,train,65893,high
8352,"[764, 147, 1707, 1080]",3,val,27407,high
8353,"[18, 0, 244, 240]",4,train,27406,high
8354,"[3, 0, 539, 480]",5,train,27408,high
8355,"[7, 31, 299, 240]",6,train,27409,high
8357,"[23, 12, 309, 240]",8,val,27410,high
8358,"[61, 0, 219, 192]",10,test,27412,high
8362,"[59, 12, 279, 240]",1,train,27574,history
8363,"[73, 19, 206, 192]",2,train,27575,history
8365,"[171, 9, 500, 370]",5,train,65894,history
8367,"[154, 54, 551, 400]",8,train,27579,history
8368,"[41, 0, 275, 240]",9,train,27569,history
8369,"[417, 53, 832, 720]",10,val,27570,history
8370,"[557, 26, 1623, 1071]",11,test,27571,history
8371,"[595, 123, 1455, 1061]",12,test,27572,history
8372,"[16, 9, 546, 480]",13,train,27573,history
8377,"[187, 52, 534, 400]",4,train,28385,hungry
8378,"[50, 7, 245, 240]",5,train,28376,hungry
8379,"[434, 69, 875, 720]",6,train,28377,hungry
8380,"[256, 8, 583, 360]",7,train,28378,hungry
8381,"[82, 11, 536, 480]",8,val,28379,hungry
8382,"[112, 0, 562, 480]",9,test,28380,hungry
8383,"[68, 15, 220, 192]",10,test,28381,hungry
8387,"[352, 22, 779, 480]",2,train,28441,hurt
8388,"[80, 0, 589, 480]",4,val,28443,hurt
8389,"[79, 0, 589, 480]",5,train,28444,hurt
8390,"[58, 14, 228, 192]",6,train,28445,hurt
8391,"[75, 15, 221, 192]",7,train,28446,hurt
8395,"[201, 53, 552, 400]",15,test,28454,hurt
8396,"[182, 18, 552, 414]",17,train,28440,hurt
8399,"[143, 55, 624, 400]",2,train,30392,introduce
8400,"[93, 14, 538, 370]",3,val,65958,introduce
8402,"[4, 5, 289, 240]",5,train,30384,introduce
8403,"[41, 13, 589, 480]",6,train,30385,introduce
8404,"[93, 14, 534, 480]",7,train,30386,introduce
8405,"[55, 0, 605, 480]",8,val,30387,introduce
8406,"[26, 16, 260, 192]",9,test,30388,introduce
8409,"[609, 137, 1507, 1080]",1,train,30453,invest
8410,"[705, 144, 1502, 1080]",2,test,30454,invest
8411,"[539, 145, 1526, 1080]",3,test,30455,invest
8412,"[79, 19, 615, 480]",5,val,30457,invest
8413,"[43, 14, 622, 480]",6,train,30458,invest
8414,"[46, 10, 217, 192]",8,val,30460,invest
8415,"[206, 35, 514, 369]",9,train,65959,invest
8416,"[59, 37, 246, 240]",10,train,30451,invest
8420,"[428, 60, 810, 720]",17,train,30452,invest
8423,"[250, 47, 497, 400]",2,train,32518,lazy
8424,"[206, 11, 491, 370]",3,val,66019,lazy
8426,"[71, 4, 237, 240]",5,train,32510,lazy
8427,"[401, 55, 794, 720]",6,train,32511,lazy
8428,"[146, 0, 505, 480]",7,train,32512,lazy
8429,"[15, 0, 303, 240]",8,val,32513,lazy
8430,"[88, 13, 213, 192]",9,test,32514,lazy
8436,"[47, 2, 235, 240]",3,val,33051,library
8438,"[180, 18, 527, 414]",5,train,33052,library
8439,"[119, 0, 548, 480]",6,train,33053,library
8440,"[22, 0, 320, 240]",7,train,33054,library
8441,"[91, 13, 235, 192]",8,val,33055,library
8444,"[218, 42, 484, 400]",11,train,33058,library
8445,"[189, 15, 485, 370]",0,train,66067,lie
8446,"[428, 57, 808, 720]",1,train,33114,lie
8447,"[607, 77, 1560, 1080]",2,train,33115,lie
8448,"[158, 0, 525, 480]",3,val,33116,lie
8449,"[71, 6, 216, 192]",7,train,33120,lie
8450,"[73, 15, 214, 192]",8,train,33121,lie
8456,"[179, 55, 537, 400]",17,train,33128,lie
8458,"[63, 24, 217, 192]",1,train,33646,lobster
8461,"[162, 50, 550, 400]",4,train,33648,lobster
8462,"[66, 3, 235, 240]",5,train,33639,lobster
8463,"[431, 77, 1596, 1080]",6,train,33640,lobster
8464,"[474, 72, 1574, 1080]",7,train,33641,lobster
8465,"[374, 72, 1638, 1080]",8,val,33642,lobster
8466,"[134, 41, 580, 480]",9,test,33643,lobster
8467,"[39, 0, 604, 480]",10,test,33644,lobster
8468,"[13, 0, 563, 480]",11,train,33645,lobster
8470,"[500, 51, 1017, 720]",1,train,34123,love
8471,"[149, 0, 550, 480]",2,train,34124,love
8472,"[134, 0, 524, 480]",3,val,34125,love
8473,"[94, 24, 209, 192]",5,train,34127,love
8474,"[94, 20, 196, 192]",6,train,34128,love
8475,"[94, 23, 199, 192]",7,train,34129,love
8476,"[359, 52, 886, 720]",9,train,34121,love
8480,"[169, 49, 563, 400]",16,train,34137,love
8481,"[154, 31, 469, 370]",0,train,66090,lucky
