,gloss_bbox,gloss_fps,gloss_frame_end,gloss_frame_start,gloss_instance_id,gloss_signer_id,gloss_source,gloss_split,gloss_url,gloss_variation_id,gloss_video_id,gloss
9656,"[62, 0, 290, 240]",25,-1,1,10,29,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/76794.mp4,0,08346,bus
9660,"[62, 0, 290, 240]",25,-1,1,18,29,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/76795.mp4,0,08347,bus
9662,"[232, 39, 492, 400]",25,-1,1,1,41,aslsearch,train,http://www.aslsearch.com/signs/videos/butter.mp4,0,08455,butter
9663,"[206, 39, 493, 370]",25,-1,1,2,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BU/BUTTER-2144.mp4,0,65279,butter
9664,"[69, 5, 259, 240]",25,-1,1,3,0,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/74896.mp4,0,08448,butter
9666,"[425, 59, 814, 720]",25,-1,1,5,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/butter.mp4,0,08449,butter
9667,"[89, 28, 512, 480]",25,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466725528.7542.mp4,0,08450,butter
9668,"[73, 0, 570, 480]",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/b/butter.mp4,0,08451,butter
9669,"[92, 14, 222, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7904.mp4,0,08452,butter
9674,"[49, 0, 263, 240]",25,-1,1,3,26,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125717.mp4,0,08745,calm
9675,"[139, 52, 579, 400]",25,-1,1,4,12,aslsearch,val,http://www.aslsearch.com/signs/videos/calm.mp4,0,08755,calm
9676,"[22, 0, 305, 240]",25,-1,1,5,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51286.mp4,0,08746,calm
9677,"[604, 26, 1785, 1080]",25,-1,1,6,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Calm-n8DJRIDrF1I.mp4,0,08747,calm
9678,"[338, 57, 1782, 1080]",25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chilling-GGia-_aStrg.mp4,0,08748,calm
9679,"[64, 17, 586, 480]",25,-1,1,8,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466726142.3586.mp4,0,08749,calm
9680,"[58, 0, 583, 480]",25,-1,1,9,20,handspeak,train,https://www.handspeak.com/word/c/calm-down.mp4,0,08750,calm
9681,"[85, 2, 545, 480]",25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/c/calm.mp4,0,08751,calm
9682,"[81, 22, 230, 192]",25,-1,1,11,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23512.mp4,0,08752,calm
9685,"[164, 53, 540, 400]",25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/cancel.mp4,0,08868,cancel
9686,"[20, 0, 267, 240]",25,-1,1,3,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/125748.mp4,0,08859,cancel
9687,"[383, 53, 795, 720]",25,-1,1,4,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cancel.mp4,0,08860,cancel
9688,"[376, 69, 1621, 1080]",25,-1,1,5,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cancel%20copy-mOQsOXWwXyk.mp4,0,08861,cancel
9689,"[584, 58, 1423, 1080]",25,-1,1,6,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cancel-s4XJlFW3giI.mp4,0,08862,cancel
9690,"[372, 35, 1593, 1077]",25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Swipe%20Right%20and%20Left%2C%20Cancel-8J1_edSuVG4.mp4,0,08863,cancel
9691,"[65, 8, 255, 240]",25,-1,1,8,14,handspeak,train,https://www.handspeak.com/word/c/cancel.mp4,0,08864,cancel
9692,"[63, 20, 204, 192]",25,-1,1,9,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22112.mp4,0,08865,cancel
9693,"[63, 11, 215, 192]",25,-1,1,10,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9905.mp4,0,08866,cancel
9695,"[164, 51, 538, 400]",25,-1,1,1,12,aslsearch,train,http://www.aslsearch.com/signs/videos/candle.mp4,0,08905,candle
9696,"[195, 17, 470, 370]",25,-1,1,2,89,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDLE-1013.mp4,0,65297,candle
9698,"[57, 0, 260, 240]",25,-1,1,4,26,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/125754.mp4,0,08898,candle
9699,"[420, 55, 839, 720]",25,-1,1,5,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/candle.mp4,0,08899,candle
9700,"[127, 16, 525, 480]",25,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466726608.2103.mp4,0,08900,candle
9701,"[104, 0, 503, 480]",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/c/candle.mp4,0,08901,candle
9702,"[78, 15, 204, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14016.mp4,0,08902,candle
9706,"[12, 0, 283, 240]",25,-1,1,1,14,handspeak,train,https://www.handspeak.com/word/c/cards-game.mp4,0,09154,cards
9707,"[69, 12, 215, 192]",25,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14491.mp4,0,09155,cards
9710,"[186, 13, 464, 370]",25,-1,1,8,90,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CARDS-857.mp4,0,65305,cards
9711,"[421, 59, 808, 720]",25,-1,1,9,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cards.mp4,0,09151,cards
9715,"[361, 14, 819, 480]",25,-1,1,16,52,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cards-i8x5IXYNDXQ.mp4,0,09153,cards
9718,"[171, 57, 556, 400]",25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/choice.mp4,0,10598,choice
9719,"[94, 10, 240, 180]",25,-1,1,3,19,elementalasl,val,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/choice.mov,0,10589,choice
9720,"[66, 0, 280, 240]",25,-1,1,4,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/126006.mp4,0,10590,choice
9721,"[589, 75, 1635, 1076]",25,-1,1,5,32,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Two%20Choices%2C%20Two%20Options-jTU5D8rwIYs.mp4,0,10591,choice
9722,"[116, 17, 518, 480]",25,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466732930.3944.mp4,0,10592,choice
9723,"[60, 28, 238, 240]",25,-1,1,7,14,handspeak,train,https://www.handspeak.com/word/c/choice.mp4,0,10593,choice
9724,"[69, 8, 210, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14268.mp4,0,10594,choice
9725,"[83, 11, 217, 192]",25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6201.mp4,0,10595,choice
9726,"[85, 14, 209, 192]",25,-1,1,10,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6202.mp4,0,10596,choice
9729,"[131, 50, 560, 400]",25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/comb.mp4,0,11828,comb
9730,"[711, 105, 1801, 1080]",25,-1,1,3,31,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Comb%2C%20Hairbrush-NBXyLwWJ6MY.mp4,0,11819,comb
9732,"[697, 136, 1570, 1066]",25,-1,1,5,31,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Comb-TciAT5uKCLA.mp4,0,11820,comb
9733,"[100, 18, 507, 480]",25,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466900045.2008.mp4,0,11821,comb
9734,"[5, 0, 541, 480]",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/c/comb.mp4,0,11822,comb
9735,"[48, 10, 221, 192]",25,-1,1,8,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23834.mp4,0,11823,comb
9736,"[44, 7, 225, 192]",25,-1,1,9,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23835.mp4,0,11824,comb
9739,"[167, 59, 534, 400]",25,-1,1,1,12,aslsearch,train,http://www.aslsearch.com/signs/videos/comfort.mp4,0,11911,comfortable
9740,"[185, 34, 460, 370]",25,-1,1,2,92,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COMFORTABLE-2039.mp4,0,65381,comfortable
9741,"[56, 15, 263, 240]",25,-1,1,3,56,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/399316.mp4,0,11903,comfortable
9742,"[646, 46, 1445, 1080]",25,-1,1,4,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Comfortable-HvEXbOL3dpE.mp4,0,11904,comfortable
9743,"[654, 68, 1722, 1080]",25,-1,1,5,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Comfortable-T7LCtfeSWD8.mp4,0,11905,comfortable
9744,"[90, 19, 560, 480]",25,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466900260.9734.mp4,0,11906,comfortable
9745,"[78, 9, 585, 480]",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/c/comfortable.mp4,0,11907,comfortable
9746,"[74, 19, 222, 192]",25,-1,1,8,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22151.mp4,0,11908,comfortable
9749,"[164, 19, 497, 370]",25,-1,1,0,102,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/CONFLICT-1123.mp4,0,65394,conflict
9751,"[243, 43, 535, 400]",25,-1,1,2,41,aslsearch,train,http://www.aslsearch.com/signs/videos/conflict.mp4,0,12593,conflict
9752,"[72, 7, 229, 180]",25,-1,1,3,43,elementalasl,val,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/conflict.mov,0,12584,conflict
9753,"[68, 33, 255, 240]",25,-1,1,5,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/91728.mp4,0,12586,conflict
9754,"[612, 68, 1671, 1079]",25,-1,1,6,32,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Clash%2C%20Conflict-O19mWA08F5c.mp4,0,12587,conflict
9755,"[49, 14, 602, 480]",25,-1,1,7,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466901966.3780.mp4,0,12588,conflict
9756,"[58, 2, 279, 240]",25,-1,1,8,14,handspeak,train,https://www.handspeak.com/word/c/conflict.mp4,0,12589,conflict
9757,"[78, 17, 235, 192]",25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8437.mp4,0,12590,conflict
9761,"[228, 42, 481, 400]",25,-1,1,1,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cover.mp4,0,13664,cover
9762,"[148, 19, 471, 370]",25,-1,1,2,99,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COVER-547.mp4,0,65416,cover
9763,"[71, 10, 272, 240]",25,-1,1,3,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/154520.mp4,0,13656,cover
9764,"[68, 23, 569, 480]",25,-1,1,4,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466904446.8356.mp4,0,13657,cover
9765,"[62, 0, 530, 360]",25,-1,1,5,14,handspeak,test,https://www.handspeak.com/word/c/cover.mp4,0,13658,cover
9766,"[36, 10, 237, 192]",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/1/1385.mp4,0,13659,cover
9772,"[173, 64, 571, 400]",25,-1,1,1,12,aslsearch,train,http://www.aslsearch.com/signs/videos/deodorant.mp4,0,15564,deodorant
9773,"[147, 0, 632, 370]",25,-1,1,2,95,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEODORANT-2738.mp4,0,65462,deodorant
9775,"[76, 36, 301, 240]",25,-1,1,4,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/93291.mp4,0,15557,deodorant
9776,"[431, 4, 1623, 1080]",25,-1,1,5,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deodrant-xbUmvJB_zkU.mp4,0,15558,deodorant
9777,"[47, 15, 634, 480]",25,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466908086.5182.mp4,0,15559,deodorant
9778,"[65, 0, 315, 240]",25,-1,1,7,14,handspeak,train,https://www.handspeak.com/word/d/deodorant.mp4,0,15560,deodorant
9779,"[54, 16, 239, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/3/3831.mp4,0,15561,deodorant
9783,"[77, 6, 212, 192]",25,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5849.mp4,0,15815,dessert
9785,"[155, 17, 492, 370]",25,-1,1,3,102,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DESSERT-1249.mp4,0,65470,dessert
9786,"[186, 58, 549, 400]",25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/dessert.mp4,0,15817,dessert
9787,"[63, 9, 259, 240]",25,-1,1,5,0,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/74968.mp4,0,15808,dessert
9788,"[779, 57, 1759, 1080]",25,-1,1,6,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dessert-nh0r3qv8MEs.mp4,0,15809,dessert
9789,"[412, 62, 993, 717]",25,-1,1,7,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Dessert%252C%20Dating.mp4,0,15810,dessert
9790,"[149, 22, 536, 480]",25,-1,1,8,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466908805.6429.mp4,0,15811,dessert
9791,"[184, 7, 511, 360]",25,-1,1,9,20,handspeak,train,https://www.handspeak.com/word/d/dessert.mp4,0,15812,dessert
9792,"[74, 12, 218, 192]",25,-1,1,10,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14429.mp4,0,15813,dessert
9795,"[148, 19, 490, 370]",25,-1,1,3,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DESTROY-1250.mp4,0,65471,destroy
9796,"[187, 62, 539, 400]",25,-1,1,4,12,aslsearch,val,http://www.aslsearch.com/signs/videos/destroy.mp4,0,15835,destroy
9797,"[52, 13, 253, 240]",25,-1,1,5,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/93931.mp4,0,15826,destroy
9798,"[531, 50, 1598, 1080]",25,-1,1,6,6,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Destroy%2C%20Holocaust-YN4seaLmZ_w.mp4,0,15827,destroy
9799,"[368, 59, 1702, 1080]",25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Destroy-Fkz_xzrjjlo.mp4,0,15828,destroy
9800,"[118, 32, 502, 480]",25,-1,1,8,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1469188205.5489.mp4,0,15829,destroy
9801,"[77, 0, 543, 480]",25,-1,1,9,14,handspeak,train,https://www.handspeak.com/word/d/destroy.mp4,0,15830,destroy
9802,"[70, 22, 206, 192]",25,-1,1,10,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22255.mp4,0,15831,destroy
9804,"[577, 31, 1603, 1072]",25,-1,1,2,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Diamond%202-dX8Uw9BIomU.mp4,0,16061,diamond
9805,"[596, 72, 1474, 1080]",25,-1,1,4,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Diamond-NOJ0UwKJsWQ.mp4,1,16063,diamond
9806,"[113, 25, 572, 480]",25,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466909398.7438.mp4,0,16065,diamond
9807,"[33, 0, 295, 240]",25,-1,1,7,14,handspeak,train,https://www.handspeak.com/word/d/diamond-gem.mp4,0,16066,diamond
9808,"[141, 16, 469, 370]",25,-1,1,10,99,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DI/DIAMOND-2475.mp4,0,65476,diamond
9810,"[75, 20, 223, 192]",25,-1,1,13,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23786.mp4,1,16069,diamond
9814,"[182, 48, 553, 400]",25,-1,1,17,12,aslsearch,train,http://www.aslsearch.com/signs/videos/diamond2.mp4,1,16073,diamond
9816,"[77, 7, 285, 240]",25,-1,1,2,20,handspeak,train,https://www.handspeak.com/word/d/dollar-bill.mp4,0,17130,dollar
9817,"[59, 15, 214, 192]",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6370.mp4,0,17132,dollar
9818,"[62, 16, 214, 192]",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6371.mp4,0,17133,dollar
9820,"[182, 64, 548, 400]",25,-1,1,7,12,aslsearch,test,http://www.aslsearch.com/signs/videos/dollar.mp4,0,17135,dollar
9821,"[16, 0, 272, 240]",25,-1,1,8,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58420.mp4,0,17124,dollar
9822,"[534, 65, 1608, 1080]",25,-1,1,9,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dollar%20side%201x-poFaAW0i474.mp4,0,17125,dollar
9823,"[615, 82, 1591, 1080]",25,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dollar%20side-CVklW4GIhng.mp4,0,17126,dollar
9824,"[563, 52, 1600, 1080]",25,-1,1,11,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dollar%20top-XE5FUi3bCs8.mp4,0,17127,dollar
9825,"[66, 15, 576, 480]",25,-1,1,12,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1467772696.872.mp4,0,17128,dollar
9827,"[243, 58, 510, 400]",25,-1,1,2,41,aslsearch,train,http://www.aslsearch.com/signs/videos/drawer-r.mp4,0,17589,drawer
9828,"[169, 11, 500, 370]",25,-1,1,3,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DRAWER-1276.mp4,0,65532,drawer
9830,"[69, 0, 243, 240]",25,-1,1,5,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456783.mp4,0,17581,drawer
9831,"[404, 55, 798, 720]",25,-1,1,6,38,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/drawer.mp4,0,17582,drawer
9832,"[405, 78, 1637, 1080]",25,-1,1,7,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dresser-T8vTESv7SC0.mp4,0,17583,drawer
9833,"[64, 9, 259, 240]",25,-1,1,8,14,handspeak,train,https://www.handspeak.com/word/d/drawer.mp4,0,17584,drawer
9834,"[70, 5, 220, 192]",25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14900.mp4,0,17585,drawer
9835,"[75, 6, 223, 192]",25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14901.mp4,0,17586,drawer
9838,"[45, 3, 212, 192]",25,-1,1,1,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22849.mp4,0,17633,dream
9841,"[150, 51, 562, 400]",25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/dream.mp4,0,17636,dream
9842,"[150, 6, 492, 370]",25,-1,1,5,102,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DREAM-1277.mp4,0,65534,dream
9843,"[123, 6, 475, 370]",25,-1,1,6,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DREAM-578.mp4,0,65533,dream
9844,"[656, 67, 1595, 1068]",25,-1,1,7,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dream-kjtDQKIrb44.mp4,0,17627,dream
9846,"[21, 1, 546, 480]",25,-1,1,9,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1467773649.1365.mp4,0,17628,dream
9847,"[1, 21, 569, 480]",25,-1,1,10,20,handspeak,val,https://www.handspeak.com/word/d/dream.mp4,0,17629,dream
9849,"[180, 54, 538, 400]",25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/drunk.mp4,0,17918,drunk
9850,"[130, 7, 463, 370]",25,-1,1,3,95,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DR/DRUNK-2750.mp4,0,65548,drunk
9851,"[81, 16, 260, 240]",25,-1,1,4,0,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/74976.mp4,0,17910,drunk
9853,"[631, 81, 1499, 1077]",25,-1,1,6,32,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Drunk-J_z5tK_0wlw.mp4,0,17911,drunk
9854,"[20, 16, 539, 480]",25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468206766.8071.mp4,0,17912,drunk
9855,"[54, 10, 588, 480]",25,-1,1,8,20,handspeak,train,https://www.handspeak.com/word/d/drunk.mp4,0,17913,drunk
9856,"[66, 13, 215, 192]",25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6314.mp4,0,17914,drunk
9857,"[82, 15, 216, 192]",25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6315.mp4,0,17915,drunk
9860,"[322, 39, 883, 720]",25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/duck.mp4,0,69305,duck
9861,"[171, 64, 532, 400]",25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/duck.mp4,0,17955,duck
9862,"[147, 15, 453, 370]",25,-1,1,3,94,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DU/DUCK-446.mp4,0,65551,duck
9863,"[354, 18, 804, 480]",25,-1,1,4,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Duck-8gh6dSIcqyA.mp4,0,17948,duck
9865,"[59, 7, 516, 480]",25,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468206896.8998.mp4,0,17949,duck
9866,"[51, 0, 560, 480]",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/d/duck.mp4,0,17950,duck
9867,"[66, 12, 214, 192]",25,-1,1,8,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14699.mp4,0,17951,duck
9872,"[44, 0, 246, 240]",25,-1,1,2,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456803.mp4,0,18028,during
9873,"[704, 64, 1704, 1079]",25,-1,1,3,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchoo%20While%2C%20During-if2NdE2l2eA.mp4,0,18029,during
9874,"[37, 9, 537, 480]",25,-1,1,4,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468206951.3984.mp4,0,18030,during
9875,"[54, 17, 256, 240]",25,-1,1,5,14,handspeak,test,https://www.handspeak.com/word/d/during.mp4,0,18031,during
